age,black,re75,treated,re78
36,0,2529.3008,0,1846.4595
33,0,1952.4875,0,1679.4955
33,0,3237.1509,0,1392.7334
36,0,3185.4458,0,4209.5229
33,0,2988.9216,0,2356.717
32,0,1667.429,0,2231.624
32,0,2393.25,0,2721.186
31,0,2981.0112,0,2836.5125
31,0,1305.3424,0,1064.2841
31,1,2845.1333,0,3005.0874
31,1,2555.3252,0,2392.1372
33,0,2974.3267,0,2146.9473
32,1,1243.0444,0,2515.1467
34,0,3614.6882,0,4028.73
53,0,2795.2839,0,1961.9806
50,0,3005.8411,0,3647.6592
50,0,3936.6082,0,4755.8345
52,0,4474.5942,0,2423.2629
52,0,4870.4512,0,3510.4741
53,0,4718.2515,0,2932.4951
49,0,3347.332,0,3451.5129
52,0,4925.5298,0,4103.8311
52,0,4964.9844,0,4408.1719
22,0,2254.4883,0,2564.6226
23,0,870.64746,1,1819.8544
22,0,986.07343,0,1148.8113
24,0,1987.6094,0,1681.0428
24,0,0,1,629.02917
23,0,2453.6787,0,2728.4023
23,0,1605.6155,0,1272.7166
22,0,2837.2793,0,3264.1997
22,0,886.89844,1,1585.2493
53,0,3794.1738,0,3192.387
51,0,3268.6018,0,3101.5413
54,0,4663.6006,0,4803.1304
53,0,4332.6372,0,4174.6548
52,0,3747.1655,0,4058.6267
54,0,3162.97,0,2123.3616
53,0,4301.9175,0,4697.5908
55,0,3438.707,0,3373.3147
53,0,3675.209,0,2030.6678
20,1,1057.395,0,1723.0854
21,0,3397.3926,0,3484.4607
20,0,1618.8136,0,313.80698
19,0,1601.5771,0,1290.9396
22,0,2157.0259,0,3222.3096
20,0,222.28796,0,639.65613
22,0,1038.5701,0,226.02069
20,0,1273.0105,0,748.5069
19,0,1666.3502,0,2243.4211
26,0,1734.5924,0,1617.1859
25,1,848.77557,1,1854.6438
27,0,1318.2201,0,545.8324
25,0,1505.1643,0,1026.2926
23,0,1994.2957,0,1903.1302
24,1,1153.1722,0,1940.9672
27,0,2408.9736,0,3158.8281
24,0,1045.5544,0,1102.3806
23,0,1363.8888,0,1878.708
37,1,2705.2759,0,3775.9612
38,1,1221.0765,0,1708.0106
38,1,2563.856,0,2792.657
37,0,2993.2524,0,2246.2834
37,1,2778.7622,0,3458.3987
35,1,1436.3633,0,1874.6072
37,1,2341.7026,0,2273.9539
35,1,3243.5715,0,1687.967
37,0,2733.2478,0,2948.7559
54,0,3649.6516,0,4619.5557
51,1,4081.1399,0,3541.2341
52,0,4186.1553,0,4071.9958
54,0,4402.499,0,3335.2417
54,0,3782.7515,0,5190.2388
51,0,4527.0122,0,3541.9429
52,0,4214.7979,0,4084.0244
50,0,3482.647,0,3603.0647
51,0,3779.2163,0,4043.0247
28,0,1113.8877,0,2643.7043
29,0,2925.8901,0,2679.293
27,0,2704.3611,0,3288.4167
29,0,2426.0261,0,4158.4312
30,0,1296.384,0,693.33344
28,1,1063.8444,0,2316.0969
29,0,3355.6113,0,2409.1672
30,0,1931.8958,0,2600.7654
30,0,1931.8119,0,1751.2557
36,0,3657.5234,0,2547.231
35,0,3462.8325,0,3561.395
36,1,2619.1658,0,2693.2046
38,0,2015.593,0,3130.2588
35,1,1656.3254,0,1877.5792
37,0,3257.2168,0,3230.8369
38,0,2055.3337,0,2194.9827
37,0,3682.3953,0,3618.5625
37,0,3327.2578,0,3390.1692
47,0,2698.4802,0,3102.1294
48,0,3073.6743,0,4006.2024
47,0,3279.4336,0,3055.1868
47,0,4019.3464,0,2652.0071
45,0,2827.1714,0,3379.8879
48,0,3571.332,0,3360.2551
46,0,3681.0278,0,3365.0596
48,0,3105.688,0,2390.2449
48,0,2820.0005,0,3076.0315
22,0,1320.8143,0,1626.6545
23,0,2124.2212,0,1997.4784
25,0,1579.8059,0,1151.4904
21,0,2241.3718,0,1377.5482
22,0,979.00769,0,2008.4518
22,0,1867.8057,0,840.3714
22,0,1827.1891,0,1280.6755
21,0,1031.1746,0,1374.0497
24,0,2186.574,0,589.61536
19,1,556.13367,1,1513.9888
21,1,1833.2844,0,2120.5664
20,1,1467.615,0,1590.7661
18,1,1748.7686,0,2602.8679
21,1,1628.6774,0,1316.2607
19,1,2343.5522,0,1401.827
20,1,213.72482,1,631.84583
20,1,2293.0327,0,3589.5637
21,1,2083.9521,0,2933.7446
46,0,2321.7639,0,1947.7906
47,0,3542.6543,0,3165.8342
47,0,4452.8936,0,3960.5786
47,0,4049.9478,0,3650.2542
50,0,3730.7656,0,2950.0605
49,0,3038.8455,0,2173.4551
48,0,3839.8425,0,3753.7097
48,0,4231.3477,0,2803.9761
47,0,3489.7007,0,3069.5693
23,0,2099.2351,0,1264.6553
20,0,1291.7701,0,974.59564
22,0,1892.2908,0,3831.3989
22,0,1631.7444,0,2266.5239
21,0,2230.1741,0,2591.5098
21,0,790.8678,1,934.10266
22,0,1782.7273,0,2175.8716
21,0,972.18311,0,2023.5259
22,0,1497.5681,0,2506.1877
26,0,2769.1333,0,3258.6494
29,0,2283.4565,0,1848.8094
26,0,2220.2534,0,3432.6746
27,0,2134.3933,0,1736.4893
28,0,3319.886,0,2785.9424
26,0,2016.5394,0,1803.0575
25,0,2383.1313,0,2838.0803
28,0,2001.7344,0,1494.423
26,0,2695.1907,0,2421.9131
20,1,875.5863,1,1740.4951
21,1,1353.3878,0,1979.2118
19,1,314.69104,1,1030.3005
22,1,2701.3201,0,4747.3394
20,1,1764.2262,0,2652.5288
21,1,1888.849,0,2896.0405
20,1,1354.5309,0,1511.8718
21,1,1331.7302,0,3184.343
22,1,320.63147,1,1982.1514
37,0,1286.6251,0,324.38568
39,0,3817.5112,0,3790.2314
36,0,3303.5664,0,2481.5054
36,0,1817.2693,0,2607.8293
36,0,2132.5552,0,2560.3699
38,0,1676.9326,0,2347.6504
36,1,1452.569,0,2456.3457
36,1,3012.3511,0,3279.8601
38,0,2358.7839,0,1428.8224
28,0,2214.7693,0,2454.5872
27,0,2354.5703,0,1943.6064
25,0,1561.026,0,2635.3853
28,0,1718.7311,0,313.60315
27,0,3153.3594,0,2756.9543
25,0,2008.2328,0,2587.7627
25,0,2096.6104,0,1705.7495
24,0,1357.4064,0,2334.3247
26,0,2077.8098,0,1506.1444
31,0,3357.334,0,1567.2072
31,0,2611.9648,0,1303.3446
33,0,2862.2122,0,3497.8376
33,0,3455.5313,0,3174.8577
31,0,976.2077,1,2468.9968
30,0,2343.2239,0,1265.634
34,0,3245.0122,0,3104.1177
32,0,2984.6492,0,3146.4678
31,0,2900.5249,0,2114.3999
30,0,1818.7053,0,1715.7195
28,1,2370.8538,0,2607.4719
29,0,2258.5767,0,2462.4548
27,0,1823.6484,0,3032.5127
31,0,2670.0649,0,2962.5095
29,0,3177.8994,0,3425.5562
30,0,3291.4009,0,3008.6848
28,0,2080.6646,0,2746.5471
31,0,2026.4398,0,3085.3342
22,0,1780.0813,0,2138.468
19,0,484.15268,1,587.52307
21,0,1704.4147,0,2125.4058
21,0,1781.502,0,1147.7391
21,0,1226.3303,0,1828.2596
23,0,2404.7271,0,2458.2183
20,0,1737.885,0,2400.373
21,0,3349.3621,0,5022.5303
20,0,2353.5396,0,2856.0371
20,0,886.88049,1,2335.3242
23,1,1327.4554,0,1011.8379
22,1,2112.6296,0,2339.2444
22,0,560.26874,1,2534.896
20,0,1095.5747,0,495.99338
23,0,2743.0317,0,2479.9434
21,0,1992.5652,0,3029.4414
22,0,1584.3491,0,2700.1292
20,0,1652.0726,0,2312.4092
26,0,2427.6902,0,3547.4958
26,0,2767.3892,0,2578.9133
26,0,381.40451,1,622.87506
26,0,1547.3032,0,1905.5032
26,0,2531.7427,0,3508.0999
26,0,2723.936,0,2176.5667
27,0,1965.7643,0,997.04822
26,0,1669.552,0,2473.4346
27,1,1255.7556,0,1212.7174
53,1,4126.4209,0,3956.3118
50,0,3236.5942,0,4301.3545
52,1,4726.2217,0,3919.9136
51,1,3900.5359,0,4365.9858
51,1,3889.8179,0,4904.2559
51,1,3401.5325,0,3431.626
54,1,3623.7253,0,4567.5693
54,1,3796.9348,0,3870.3042
52,1,3989.2446,0,4355.4722
23,1,958.28076,0,1191.6995
23,1,1196.4473,0,1597.2307
22,1,1767.0159,0,2856.5962
22,1,942.91132,1,1608.0623
23,1,858.487,0,1287.6486
22,1,0,1,762.51355
22,1,1031.7727,0,1753.9376
23,0,2707.9631,0,4089.7654
23,1,1817.114,0,2145.6499
35,1,2828.0789,0,3353.9729
35,1,2375.7534,0,3689.9675
35,1,2293.1086,0,2822.2156
37,1,1836.1635,0,2428.9641
38,1,2228.3459,0,2625.5613
34,1,1948.1953,0,2986.3923
36,1,2031.3542,0,2172.6531
34,1,1963.4899,0,3387.1743
37,1,3423.0554,0,3791.6855
36,0,2299.938,0,2977.5344
34,0,2073.5527,0,3131.6626
34,0,3510.2258,0,2057.3381
35,0,2928.4272,0,1842.6761
36,0,2128.5549,0,3848.1375
37,0,3081.7407,0,1926.1484
35,0,2408.2935,0,2560.4473
36,0,3304.3237,0,1967.0846
37,0,2945.9175,0,2661.374
22,1,589.08765,0,1212.9174
20,1,0,0,0
22,1,1373.3101,0,1684.4421
18,0,759.94983,0,1144.4551
21,1,1070.7458,0,2122.106
21,1,2346.7827,0,1707.2916
19,1,1008.4793,0,0
20,1,1875.7731,0,2018.1774
22,1,634.45697,1,2942.969
54,0,3681.6011,0,4158.3604
52,0,3590.4565,0,4544.0723
54,0,4716.1006,0,3409.3474
52,0,5196.4565,0,4710.2622
54,0,2357.02,0,2441.3916
52,0,3389.4585,0,2555.4773
56,0,3773.0964,0,2920.6665
53,1,5739.4873,0,4243.8813
54,0,2896.4292,0,3260.03
25,0,2238.8674,0,2135.0574
22,1,968.00891,0,1733.4711
22,0,1555.021,0,2350.2632
22,0,1987.7449,0,1712.9893
23,0,1382.9374,0,1726.9063
22,1,1646.9407,0,2755.3484
25,0,1495.3381,0,1614.4398
23,0,1513.2556,0,3301.4641
23,0,1859.4623,0,1962.3931
51,1,3017.5261,0,1875.7854
51,0,4607.8989,0,4273.5908
50,1,4169.9512,0,4479.4092
50,1,2910.696,0,2741.2249
52,1,4139.9746,0,3854.634
52,1,4828.2573,0,5405.3252
52,0,4542.6045,0,4770.0776
50,1,3537.106,0,2126.1523
50,1,3667.7813,0,3554.0337
29,0,2303.8738,0,2004.8899
27,0,2296.7471,0,2262.3296
29,0,2800.7517,0,3022.5154
26,0,3009.2478,0,1905.3945
29,0,2700.0171,0,2920.8269
25,1,1438.6254,0,1895.0643
27,0,2336.9502,0,2633.7617
27,0,1490.9784,0,2290.1025
29,0,3090.8289,0,3341.9675
49,1,3891.2866,0,3731.6746
50,0,4869.9185,0,4479.6172
48,0,2521.365,0,1464.3961
49,1,4217.8608,0,1772.0403
49,0,4330.4878,0,4220.7002
49,0,4544.4766,0,2895.7007
51,0,3717.0227,0,3506.8525
47,0,3564.6204,0,2764.8599
50,0,3823.2578,0,3847.6055
26,0,2505.2163,0,3334.3198
29,1,2680.0842,0,575.08673
27,0,2064.3428,0,3324.1384
27,0,2483.7971,0,4239.104
28,0,2084.061,0,4011.7939
28,1,1761.8024,0,1694.6287
28,0,1651.2441,0,3577.9678
28,0,2563.8545,0,1838.0958
29,0,2242.6104,0,1752.8855
36,1,723.92688,0,1522.828
36,1,2777.8494,0,4260.3423
36,1,895.3623,0,1167.4269
37,1,3130.356,0,3171.0525
36,1,3008.2703,0,2431.2478
35,1,2995.3315,0,2250.9517
37,1,3332.002,0,3633.967
34,1,2039.667,0,1668.7632
33,1,2595.6235,0,3840.9502
37,1,3172.6863,0,3622.1257
35,1,1672.8578,0,1813.5768
35,0,3393.2937,0,3457.5566
37,1,2678.9878,0,2666.7275
35,1,2082.7803,0,2259.3728
34,1,1584.6082,0,1497.6401
37,1,2483.4265,0,2122.7686
37,1,2299.4438,0,3555.7742
37,1,1880.767,0,939.91296
27,0,2535.4199,0,3303.2834
31,0,1376.4237,0,702.93427
30,0,1713.1289,0,1930.7891
30,1,2757.8376,0,3965.7507
27,0,3104.8643,0,3883.5703
29,1,2145.6499,0,164.83415
28,0,1749.4158,0,2040.0579
31,0,1883.0176,0,2873.9365
28,0,2263.8521,0,1470.5818
27,0,2745.3398,0,2472.9832
29,0,2243.6038,0,3115.2559
27,0,3235.8887,0,3403.8135
29,0,3061.7786,0,3051.6748
30,0,1981.6545,0,2589.2473
27,0,2843.3645,0,3524.5408
30,0,4191.186,0,4129.7612
26,0,1453.1158,0,2551.1384
30,0,985.1427,0,224.90857
23,0,3181.5898,0,3326.7607
22,1,1043.5239,0,2116.4636
20,0,1418.3024,0,155.5266
19,0,1509.7805,0,1569.0275
21,0,1719.6133,0,1580.4546
23,0,1151.0066,0,1109.1204
21,1,767.13074,0,1574.1296
21,0,1375.7251,0,1987.609
20,0,2656.5264,0,1592.5502
52,0,4094.3098,0,3505.6853
55,0,3906.5266,0,3703.1682
54,0,3895.0422,0,3947.3733
52,0,4572.5298,0,5457.7427
53,0,4209.1631,0,4301.4976
52,0,4742.147,0,5810.2383
52,1,4357.7334,0,4627.499
52,0,4449.2305,0,2829.407
52,0,4415.4814,0,4646.8916
49,0,3022.5464,0,3308.7898
48,0,3937.4265,0,3861.2451
51,0,3949.9312,0,3676.5278
49,0,4739.3403,0,6042.0537
49,0,4420.2119,0,2447.3364
50,0,3381.0613,0,3076.9097
50,0,3716.3296,0,4096.6016
51,0,4087.666,0,2687.4702
52,0,3992.3879,0,4979.4058
31,0,2134.0364,0,1785.2933
32,0,3282.8481,0,4142.2871
31,0,2613.7192,0,3382.9299
30,0,971.12714,1,3052.2842
34,0,3069.0247,0,3489.291
32,0,2130.4255,0,2203.5833
33,0,2762.1572,0,3040.4976
33,0,3425.6147,0,2940.2214
34,0,3043.0908,0,3527.6145
37,1,2008.3235,0,2438.9094
38,0,2714.7893,0,3188.0156
38,1,1270.8417,0,2145.7871
36,0,3403.1992,0,2837.9915
35,0,2333.9297,0,1887.0031
37,0,3744.4583,0,4374.6768
38,0,3588.429,0,4170.0317
35,0,3741.2214,0,3340.9175
36,0,2582.6108,0,2054.4126
46,0,3364.5632,0,2371.1226
47,0,4640.7432,0,3362.979
48,0,3642.9954,0,4474.0811
47,0,4907.1978,0,5935.293
46,0,4368.1597,0,2783.4382
45,0,2363.1636,0,3010.7119
48,0,3160.5181,0,4172.1426
46,1,3035.3125,0,1089.7981
47,0,4112.3335,0,3737.5173
46,0,3069.271,0,2518.9961
49,0,3870.1672,0,4931.4385
46,0,3665.9636,0,4714.4893
47,0,2700.2666,0,3048.1301
46,0,2854.6782,0,2691.6743
46,0,3659.7781,0,3251.5671
49,0,4252.9209,0,3898.7493
46,0,2949.0005,0,4113.6851
47,0,3747.4492,0,4449.23
56,0,3596.1067,0,2642.8513
55,1,4258.2632,0,3297.5864
56,0,5136.2852,0,4559.186
55,0,3824.457,0,1992.5057
57,0,3676.4419,0,2873.8394
57,0,4133.5215,0,3740.9329
56,0,4496.186,0,2734.4644
57,0,4504.3843,0,4782.2847
57,0,3736.155,0,5163.4741
29,0,2451.7634,0,2221.3767
31,0,2073.2119,0,1841.1483
30,0,3680.5845,0,4099.7612
31,0,2800.5234,0,3749.4023
31,1,1422.6707,0,1823.8405
29,0,2583.718,0,2468.1033
29,0,2322.5012,0,1288.1138
30,0,972.47821,0,1583.3959
30,0,1632.0242,0,1680.509
22,0,2385.2197,0,2125.363
24,0,638.22742,0,1169.1091
25,0,2520.9277,0,3649.3928
25,0,1396.4313,0,2014.7072
25,0,1222.4651,0,1089.5531
26,0,3410.4517,0,3276.2617
24,0,1609.0018,0,1724.1072
23,0,1947.7471,0,2634.2502
24,0,1907.7338,0,1360.6705
29,0,2601.4888,0,1740.7458
25,1,1429.7506,0,910.94611
29,0,3995.2051,0,3917.8376
29,1,1412.0613,0,2530.6843
28,0,2731.4858,0,2619.21
29,1,2925.8589,0,1219.6854
26,0,1944.3844,0,2035.9973
27,0,1500.5197,0,3203.6792
28,1,2459.6775,0,3139.5149
23,0,2165.1807,0,2372.4229
25,0,1945.6168,0,2397.115
26,0,2976.5754,0,3599.3413
25,0,2912.8828,0,3152.6299
23,0,1389.1974,0,2015.4025
25,0,2464.8149,0,2905.5935
25,0,3244.1108,0,3124.5471
26,0,1252.7689,0,2126.967
23,0,1408.3866,0,989.04816
46,1,3706.4937,0,3281.3887
46,0,4857.9531,0,4386.5781
48,0,4284.4604,0,3451.7729
44,0,2437.5413,0,3747.7124
46,0,4010.7476,0,1497.7089
45,0,3760.657,0,3222.6545
47,0,3524.3462,0,3210.4651
46,0,3316.4321,0,2357.3438
44,1,3063.8938,0,2164.114
28,0,1536.2214,0,2426.9082
26,0,1045.4894,0,2053.9075
30,0,2980.0203,0,2442.0115
29,0,2318.8337,0,2107.5137
27,0,2014.8037,0,2696.2883
27,0,1173.3884,0,2093.6462
27,0,2191.886,0,1814.7594
28,0,2781.1492,0,3157.7871
27,0,1623.5034,0,1215.2822
26,0,2008.6914,0,1605.9642
28,0,3568.9653,0,3791.6082
27,0,1633.1495,0,505.14377
26,0,815.34296,0,0
28,0,1278.5227,0,716.19513
26,0,1645.4183,0,820.651
27,0,2272.0291,0,499.75525
27,0,2099.7202,0,2078.6672
26,1,1242.0328,0,3146.0745
54,0,3853.0085,0,2650.303
53,1,3926.6008,0,3199.3884
53,0,5005.6699,0,4157.7993
52,0,4697.0068,0,3805.7339
51,0,4113.5415,0,3308.0972
52,0,4838.874,0,3689.4436
54,0,3639.5176,0,3524.7986
51,0,3222.8757,0,3308.6086
53,0,4522.0278,0,3252.2219
41,1,3760.9578,0,4772.7256
43,1,2650.0122,0,3102.646
43,1,2542.2241,0,3092.5439
41,1,2006.1104,0,1993.1576
42,1,2669.293,0,1000.9127
42,1,3507.5918,0,3781.7019
43,1,3205.7007,0,3642.1519
41,1,2479.1118,0,3027.0671
43,1,3104.7678,0,2617.7019
27,0,1599.3513,0,1710.7029
28,0,580.28638,1,2196.9558
28,0,2840.5273,0,1734.9484
27,0,2005.0774,0,1257.7446
26,0,1732.1387,0,1983.2659
26,0,1885.4817,0,1685.6801
29,0,2255.9702,0,2748.0532
26,0,2561.2253,0,2021.6897
25,0,2503.0486,0,3034.7971
30,0,2045.0846,0,2865.5327
28,1,2288.2158,0,2809.3782
27,1,2763.4644,0,2937.103
28,1,1442.2955,0,2219.3394
27,1,2754.334,0,3276.2803
31,1,2111.7502,0,666.01361
31,1,2182.7515,0,1521.4122
28,1,1989.2405,0,2451.9409
31,1,1759.8649,0,2476.4258
20,0,1806.9219,0,2084.2839
22,0,2446.8674,0,2435.0115
20,0,1007.909,0,936.57892
21,0,1321.4354,0,1212.6138
20,0,1104.78,0,1976.9098
22,0,2536.7625,0,3393.6978
22,0,2679.1902,0,2245.3101
21,0,1198.187,0,2645.6147
21,0,1113.9698,0,783.74921
21,1,1658.7683,0,2035.9829
21,1,1579.1899,0,3157.1592
23,1,986.04297,0,1644.1893
22,1,1575.5027,0,2534.894
22,1,1345.4004,0,1987.0985
23,0,1761.3929,0,2492.7834
24,1,1603.4191,0,848.25977
24,1,351.67075,1,1371.0271
22,1,1385.3572,0,2348.782
45,1,3636.6099,0,3789.5291
49,0,3003.4641,0,3396.2615
46,0,3506.5259,0,2112.6128
46,0,3362.0203,0,1447.6202
47,0,4154.5044,0,4626.9497
45,0,2155.8149,0,3145.4456
48,0,2367.7083,0,1992.5332
48,0,3090.5005,0,3987.3274
46,0,3166.2358,0,3621.605
28,0,3227.355,0,3541.4307
28,0,1786.1654,0,2850.1213
26,0,4086.9707,0,4619.6782
28,0,1260.8129,0,1057.8619
27,0,1186.4958,0,1381.061
29,0,1721.0371,0,812.11646
26,0,1038.1312,0,2491.5613
30,0,1966.5515,0,1053.2955
29,0,3537.7395,0,2457.7566
34,1,2199.6643,0,1347.2804
31,1,1559.6501,0,2292.1125
32,1,870.15851,1,1509.8735
33,1,2239.5195,0,2523.0388
32,1,2107.4106,0,2125.657
31,1,2276.4197,0,1415.3525
33,1,1481.2657,0,3099.4897
32,1,965.93616,1,2977.7634
30,1,2693.1448,0,2709.7532
29,1,2685.7153,0,2464.0022
33,1,3055.4868,0,1133.5953
30,1,2279.739,0,2130.6694
30,1,2711.0186,0,3951.355
31,0,1686.3875,0,1437.22
29,1,2173.3513,0,2085.5735
31,1,3730.9048,0,3740.0618
29,1,1888.1595,0,3687.6018
29,1,948.22913,0,1755.2324
32,1,2525.2498,0,1147.2852
35,1,3638.7527,0,3845.3806
32,1,2180.5552,0,2861.6008
33,1,1888.3793,0,1885.7695
34,1,1291.6382,0,2317.6311
32,0,2115.938,0,1723.7051
32,1,1931.1324,0,2821.4619
34,1,2032.4131,0,851.87061
34,1,1472.0765,0,1616.5599
31,0,616.67432,1,1723.0176
29,1,2011.8455,0,2640.2888
32,0,2765.7261,0,1021.2377
28,0,2509.1145,0,3203.8872
28,0,2063.5376,0,3282.7759
30,1,1572.9153,0,1500.3485
31,0,3794.728,0,3095.9233
30,0,2820.585,0,2387.2651
29,0,2515.7651,0,3163.5198
34,0,2546.3616,0,2953.3101
36,0,3630.2876,0,3687.1511
34,0,1703.4075,0,2282.8096
34,0,1125.5194,0,586.91718
34,0,3185.6514,0,3146.3667
33,0,2723.5227,0,3447.1584
32,0,2195.0627,0,980.5722
34,0,1886.1501,0,1577.2168
34,0,2771.7129,0,3129.7808
54,0,3773.4351,0,2704.9033
55,0,4340.4497,0,5514.022
54,0,3462.9141,0,2469.1155
53,0,3642.0737,0,4259.5396
54,0,3459.7864,0,4042.1086
55,0,4905.1499,0,4531.9224
53,0,3153.6982,0,3805.6548
56,0,4442.6929,0,3779.948
53,0,4253.1362,0,3621.0327
32,0,2527.4956,0,1219.9998
30,1,2064.6497,0,1563.4043
31,0,2011.8533,0,1804.6445
30,0,3998.7202,0,3803.0569
30,0,1506.21,0,1706.9922
32,0,2149.9949,0,1940.2157
30,0,2365.8916,0,3029.6653
31,0,2792.2844,0,3245.8513
29,0,2237.6487,0,1056.0443
30,0,1962.4619,0,1866.7311
29,1,1519.2706,0,1672.6238
29,0,1086.7675,0,1275.2573
27,0,759.79797,0,1080.2892
27,0,2484.4277,0,1737.9191
31,0,2134.1228,0,2589.145
31,0,2130.522,0,2508.5483
30,0,2218.3333,0,2361.0627
28,0,2162.8215,0,1640.2413
42,0,3205.814,0,3346.9204
41,0,4802.7793,0,3241.2991
44,0,3531.3723,0,4323.2715
42,0,3800.3665,0,3506.491
40,0,3053.8291,0,2104.6201
41,0,2159.9934,0,2775.9988
42,0,4220.7905,0,5007.5342
44,1,3641.9731,0,3965.0439
43,0,3803.0415,0,4129.0635
32,0,3371.759,0,2235.7405
35,0,3413.5586,0,2798.5474
35,0,3498.0637,0,3031.9033
33,0,1426.0275,0,1979.542
32,0,2483.4814,0,2753.595
35,0,1798.349,0,1783.4948
34,0,1543.4563,0,3082.2551
34,0,1202.4763,0,1540.7239
34,1,1391.4615,0,2770.147
23,1,1749.675,0,2203.9514
21,1,221.29057,1,1927.9004
20,1,1499.9592,0,951.54486
21,1,1893.3177,0,1536.3038
22,1,1363.9498,0,2954.3225
22,0,1981.9932,0,1855.3837
21,1,1093.5426,0,2510.0713
21,1,1698.5414,0,1737.1923
23,1,2033.1516,0,1111.3013
20,0,1486.489,0,2381.9958
23,1,1030.1558,0,3371.0266
22,0,1449.0266,0,1195.1547
24,0,1106.4932,0,2079.3054
21,0,2034.4358,0,1754.8151
21,0,787.46722,0,622.59125
22,0,2132.4185,0,3345.1519
21,0,2338.3755,0,3782.0776
22,0,802.51819,0,1668.6359
39,0,3617.8274,0,3185.9604
41,0,2309.8716,0,2268.9841
43,0,4107.0693,0,3628.5127
42,0,2433.2852,0,1687.1471
42,0,3506.6108,0,3790.6377
41,0,3673.9128,0,2572.6987
42,0,3934.7485,0,3076.9875
43,0,4216.0127,0,3827.9915
42,0,3522.3152,0,3375.5625
53,0,4168.5327,0,5390.7651
54,1,5130.1426,0,3054.9602
54,1,4044.0347,0,3495.8342
51,1,4170.7861,0,3911.0381
53,1,3624.7891,0,4730.4058
54,1,3924.8164,0,3436.179
52,1,4527.5703,0,4074.469
54,1,4532.4478,0,4113.3052
52,1,3509.5879,0,3077.4824
49,1,2634.5054,0,2514.5942
47,1,3247.7312,0,2728.2024
49,1,2829.6519,0,2897.0833
48,1,2570.0139,0,1927.302
46,1,3755.0757,0,3314.668
48,0,2959.7097,0,3198.7122
47,1,4255.603,0,3639.2966
47,1,3273.343,0,3252.198
46,1,3319.5151,0,2762.1721
40,0,2574.5483,0,1483.8502
41,0,2901.6128,0,3485.2744
40,0,4686.3984,0,3337.5229
39,0,3566.4116,0,3342.687
41,0,4121.2856,0,3380.616
39,1,3111.0327,0,3540.6794
41,0,2232.0632,0,1489.4259
38,0,2653.9763,0,1807.7173
40,0,2649.9321,0,1955.1216
46,0,3734.0286,0,2534.1963
47,0,4708.0146,0,2910.9873
46,0,3223.2917,0,3959.0344
46,0,3337.022,0,1150.3953
44,0,3481.9155,0,2617.1223
43,0,2781.5374,0,2765.6128
46,0,4007.2175,0,3244.0188
44,1,2236.6204,0,3028.6545
43,0,3197.8616,0,3386.6028
23,0,2901.5002,0,2568.4841
25,1,299.15588,1,830.76666
26,0,3219.0405,0,2680.0696
23,0,1078.9608,0,1999.7563
23,0,0,1,739.73572
25,0,1660.9573,0,0
23,0,757.02698,0,0
26,0,2366.7358,0,2825.533
24,0,491.63077,0,897.75641
25,1,2795.2278,0,3404.1284
23,1,133.95457,0,1864.076
22,1,1067.0096,0,1688.2593
24,1,1051.4886,0,1673.9463
23,1,1435.5491,0,2798.1086
24,1,1768.9417,0,2529.9836
21,1,1021.301,0,2134.3806
23,1,1444.3601,0,1318.5005
24,1,87.394577,1,2000.8538
46,0,3704.4058,0,3443.2234
46,0,3824.0911,0,3307.9417
45,0,2962.209,0,3018.3423
46,0,2673.2686,0,3276.1929
47,0,3778.3953,0,4180.9028
47,0,3318.0359,0,3624.3721
45,0,2825.8967,0,2627.6736
49,0,3083.5039,0,3449.439
48,0,3218.8315,0,2957.1025
42,0,4008.812,0,4043.1506
43,0,3722.6243,0,2305.8682
43,0,3910.1323,0,6018.3389
41,0,2586.9202,0,3032.26
40,0,2871.8984,0,2596.2839
39,0,3343.4805,0,1915.1139
42,1,3476.5234,0,3962.9668
41,0,2961.2039,0,2302.5234
42,1,3279.6887,0,2944.05
39,0,2723.3694,0,2938.5081
39,0,2894.3086,0,3070.0625
37,0,3374.093,0,4155.0864
39,0,4039.5425,0,2976.7874
40,0,3186.21,0,3584.0483
37,0,2606.1455,0,2499.5488
38,0,3050.8464,0,3117.5535
36,1,1486.0829,0,2101.0818
38,0,2814.9519,0,3441.9368
24,0,1598.5137,0,1472.45
25,0,2623.3174,0,2262.0381
25,0,3315.4597,0,2928.7942
24,0,1977.4412,0,2930.4775
22,0,1267.4729,0,3668.5649
25,0,1504.4358,0,2081.6213
24,0,2102.5864,0,2143.5132
25,0,1407.0837,0,1336.8457
22,0,1933.7006,0,1856.2048
29,1,1557.9149,0,1700.3276
28,1,2062.3792,0,2303.6204
25,1,1928.4814,0,2791.8994
29,1,2009.778,0,828.34143
28,0,1866.1891,0,3092.5413
27,1,1311.6228,0,1154.8025
29,1,1312.7842,0,3233.5344
29,1,3251.3169,0,3554.896
27,1,2047.0844,0,1044.319
24,1,1309.1719,0,2898.2546
23,1,1156.3093,0,438.52374
24,0,1811.8099,0,815.78375
23,1,1895.225,0,2661.8074
26,1,1325.9314,0,1813.29
24,1,1520.9734,0,1707.3536
23,1,980.16583,0,3211.4026
23,0,1203.2815,0,1760.1432
23,1,874.02423,1,3180.417
47,0,2223.8755,0,2476.3047
46,0,2728.6978,0,4933.1382
48,0,3300.1133,0,3210.8271
45,0,3419.6472,0,2775.3191
47,1,2299.0986,0,2576.905
